OBJECTID,FID_covert,Nom_Clase,ID_Clase,Area,COV,COV_ID,FID_Polygo,Name,FolderPath,Shape_Leng,Shape_Area,aream2,cover,batimv2uw,lon,lat
"299","99017",Estructura Coralina,"5",16.00000001700,"99017","99018","1",RF N,PUMA.kmz,0.00014913098,0.00000000139,16.013,life cover,-5.20000000000,-86.958,20.742
"300","99021",Estructura Coralina,"5",32.00000001540,"99021","99022","1",RF N,PUMA.kmz,0.00022597716,0.00000000278,32.026,life cover,-5.40000000000,-86.956,20.743
"301","99023",Estructura Coralina,"5",31.99999997350,"99023","99024","1",RF N,PUMA.kmz,0.00022597805,0.00000000278,32.026,life cover,-5.90000000000,-86.955,20.744
"302","104757",Comunidad de Pastos Marinos,"2",1333705.76000000001,"104757","104758","4",BR CS,PUMA.kmz,0.01931343282,0.00000070742,8158.842,life cover,-2.10000000000,-86.977,20.715
"303","104764",Comunidad de Pastos Marinos,"2",149450.86446700001,"104764","104765","4",BR CS,PUMA.kmz,0.00035763306,0.00000000376,43.385,life cover,-1.00000000000,-86.968,20.723
"304","104777",Comunidad de Pastos Marinos,"2",234305.35288200001,"104777","104778","2",BR N,PUMA.kmz,0.01029687943,0.00000055092,6352.810,life cover,-2.90000000000,-86.958,20.733
"305","104786",Comunidad de Pastos Marinos,"2",3120.00000009000,"104786","104787","1",RF N,PUMA.kmz,0.00225448451,0.00000009727,1121.604,life cover,-4.40000000000,-86.960,20.741
"306","104787",Comunidad de Pastos Marinos,"2",35456.00000010000,"104787","104788","1",RF N,PUMA.kmz,0.00416964771,0.00000025680,2961.102,life cover,-5.30000000000,-86.958,20.743
"307","117047",Pastos Marinos y Macroalgas,"3",80.00000001910,"117047","117048","4",BR CS,PUMA.kmz,0.00037051799,0.00000000694,80.064,life cover,-2.40000000000,-86.987,20.707
"308","117053",Pastos Marinos y Macroalgas,"3",63.99999999280,"117053","117054","4",BR CS,PUMA.kmz,0.00037051799,0.00000000555,64.051,life cover,-2.10000000000,-86.986,20.708
"309","117054",Pastos Marinos y Macroalgas,"3",310.88000003500,"117054","117055","4",BR CS,PUMA.kmz,0.00095551124,0.00000002542,293.171,life cover,-2.30000000000,-86.986,20.708
"310","117056",Pastos Marinos y Macroalgas,"3",62.88000002280,"117056","117057","4",BR CS,PUMA.kmz,0.00036597731,0.00000000546,62.930,life cover,-2.00000000000,-86.986,20.708
"311","117058",Pastos Marinos y Macroalgas,"3",168.00000001500,"117058","117059","4",BR CS,PUMA.kmz,0.00062404946,0.00000001458,168.134,life cover,-2.10000000000,-86.986,20.708
"312","117060",Pastos Marinos y Macroalgas,"3",64.00000000610,"117060","117061","4",BR CS,PUMA.kmz,0.00029823138,0.00000000555,64.052,life cover,-1.90000000000,-86.986,20.709
"313","117061",Pastos Marinos y Macroalgas,"3",111.99999991300,"117061","117062","4",BR CS,PUMA.kmz,0.00045232388,0.00000000972,112.064,life cover,-2.10000000000,-86.986,20.709
"314","117066",Pastos Marinos y Macroalgas,"3",222.88000001400,"117066","117067","4",BR CS,PUMA.kmz,0.00081786506,0.00000001934,223.058,life cover,-1.90000000000,-86.985,20.709
"315","117075",Pastos Marinos y Macroalgas,"3",145.60000002800,"117075","117076","4",BR CS,PUMA.kmz,0.00065243926,0.00000001263,145.716,life cover,-1.70000000000,-86.984,20.709
"316","117085",Pastos Marinos y Macroalgas,"3",51.68000000690,"117085","117086","4",BR CS,PUMA.kmz,0.00037051889,0.00000000448,51.721,life cover,-1.60000000000,-86.984,20.710
"317","117094",Pastos Marinos y Macroalgas,"3",47.99999989480,"117094","117095","4",BR CS,PUMA.kmz,0.00032582078,0.00000000417,48.038,life cover,-1.80000000000,-86.983,20.710
"318","117098",Pastos Marinos y Macroalgas,"3",85.92000000890,"117098","117099","4",BR CS,PUMA.kmz,0.00039044752,0.00000000459,52.891,life cover,-1.90000000000,-86.983,20.711
"319","117105",Pastos Marinos y Macroalgas,"3",64.00000001160,"117105","117106","4",BR CS,PUMA.kmz,0.00013846562,0.00000000060,6.947,life cover,-1.80000000000,-86.983,20.712
"320","117130",Pastos Marinos y Macroalgas,"3",294079.99999799998,"117130","117131","4",BR CS,PUMA.kmz,0.00046981431,0.00000001068,123.172,life cover,-3.80000000000,-86.987,20.707
"321","117168",Pastos Marinos y Macroalgas,"3",110.39999999300,"117168","117169","4",BR CS,PUMA.kmz,0.00040877710,0.00000000766,88.311,life cover,-2.00000000000,-86.978,20.714
"322","117171",Pastos Marinos y Macroalgas,"3",768.00000003900,"117171","117172","4",BR CS,PUMA.kmz,0.00097555581,0.00000003139,361.993,life cover,-1.90000000000,-86.977,20.714
"323","123278",Sedimentos,"1",446.87999994400,"123278","123279","4",BR CS,PUMA.kmz,0.00115732489,0.00000003719,428.952,bare substrate,-1.30000000000,-86.982,20.712
"324","123279",Sedimentos,"1",672.00000002700,"123279","123280","4",BR CS,PUMA.kmz,0.00149118479,0.00000005832,672.537,bare substrate,-0.90000000000,-86.977,20.715
"325","123280",Sedimentos,"1",464.00000001200,"123280","123281","4",BR CS,PUMA.kmz,0.00089472023,0.00000004027,464.371,bare substrate,-0.70000000000,-86.973,20.718
"326","123281",Sedimentos,"1",384.00000010900,"123281","123282","4",BR CS,PUMA.kmz,0.00050530507,0.00000000579,66.721,bare substrate,-0.70000000000,-86.973,20.719
"327","123282",Sedimentos,"1",303.99999990900,"123282","123283","4",BR CS,PUMA.kmz,0.00082699409,0.00000002638,304.243,bare substrate,-0.60000000000,-86.968,20.723
"328","123283",Sedimentos,"1",752.00000002000,"123283","123284","4",BR CS,PUMA.kmz,0.00149122707,0.00000006526,752.602,bare substrate,-0.40000000000,-86.967,20.723
"329","123284",Sedimentos,"1",656.00000001700,"123284","123285","4",BR CS,PUMA.kmz,0.00170354262,0.00000005693,656.527,bare substrate,-0.40000000000,-86.968,20.723
"330","123285",Sedimentos,"1",479.99999991500,"123285","123286","4",BR CS,PUMA.kmz,0.00135601375,0.00000003857,444.844,bare substrate,-0.50000000000,-86.968,20.724
"331","123286",Sedimentos,"1",512.00000003500,"123286","123287","4",BR CS,PUMA.kmz,0.00096702393,0.00000004443,512.411,bare substrate,-0.40000000000,-86.967,20.724
"332","123287",Sedimentos,"1",431.99999995100,"123287","123288","2",BR N,PUMA.kmz,0.00056625853,0.00000001262,145.492,bare substrate,-0.40000000000,-86.966,20.724
"333","123287",Sedimentos,"1",431.99999995100,"123287","123288","4",BR CS,PUMA.kmz,0.00016635204,0.00000000118,13.626,bare substrate,-0.50000000000,-86.966,20.724
"334","123288",Sedimentos,"1",479.99999996400,"123288","123289","2",BR N,PUMA.kmz,0.00126982387,0.00000004166,480.385,bare substrate,-0.50000000000,-86.965,20.725
"335","123289",Sedimentos,"1",1200.00000007000,"123289","123290","2",BR N,PUMA.kmz,0.00164945290,0.00000010414,1200.961,bare substrate,-0.40000000000,-86.966,20.725
"336","123290",Sedimentos,"1",1007.99999994000,"123290","123291","2",BR N,PUMA.kmz,0.00156505227,0.00000006817,786.112,bare substrate,-0.50000000000,-86.965,20.725
"337","123291",Sedimentos,"1",12004.25176610000,"123291","123292","2",BR N,PUMA.kmz,0.00742644990,0.00000022444,2588.272,bare substrate,-1.10000000000,-86.963,20.728
"338","123292",Sedimentos,"1",304.00000005700,"123292","123293","2",BR N,PUMA.kmz,0.00091753840,0.00000002358,271.933,bare substrate,-0.90000000000,-86.964,20.726
"339","123293",Sedimentos,"1",303.99999990600,"123293","123294","2",BR N,PUMA.kmz,0.00081791004,0.00000002638,304.244,bare substrate,-0.50000000000,-86.964,20.726
"340","123294",Sedimentos,"1",832.00000005500,"123294","123295","2",BR N,PUMA.kmz,0.00143260297,0.00000007221,832.665,bare substrate,-0.70000000000,-86.963,20.727
"341","123295",Sedimentos,"1",256.00000012400,"123295","123296","2",BR N,PUMA.kmz,0.00082246061,0.00000002222,256.203,bare substrate,-0.60000000000,-86.962,20.728
"342","123296",Sedimentos,"1",256.00000000800,"123296","123297","2",BR N,PUMA.kmz,0.00074562523,0.00000002222,256.205,bare substrate,-0.60000000000,-86.962,20.728
"343","123297",Sedimentos,"1",351.99999996400,"123297","123298","2",BR N,PUMA.kmz,0.00103932493,0.00000003055,352.281,bare substrate,-0.60000000000,-86.962,20.728
"344","123298",Sedimentos,"1",255.99999996700,"123298","123299","2",BR N,PUMA.kmz,0.00096249135,0.00000002222,256.205,bare substrate,-0.70000000000,-86.961,20.729
"345","123299",Sedimentos,"1",1136.00000017000,"123299","123300","2",BR N,PUMA.kmz,0.00192953598,0.00000009859,1136.908,bare substrate,-0.60000000000,-86.960,20.730
"346","123300",Sedimentos,"1",511.99999991100,"123300","123301","2",BR N,PUMA.kmz,0.00111617021,0.00000004444,512.409,bare substrate,-0.70000000000,-86.960,20.730
"347","123301",Sedimentos,"1",511.99999994200,"123301","123302","2",BR N,PUMA.kmz,0.00133758510,0.00000004444,512.410,bare substrate,-0.70000000000,-86.960,20.731
"348","123302",Sedimentos,"1",351.99999996000,"123302","123303","2",BR N,PUMA.kmz,0.00082247501,0.00000003055,352.282,bare substrate,-0.70000000000,-86.958,20.732
"349","123303",Sedimentos,"1",1152.00000009000,"123303","123304","1",RF N,PUMA.kmz,0.00194604097,0.00000007187,828.728,bare substrate,-0.60000000000,-86.957,20.732
"350","123303",Sedimentos,"1",1152.00000009000,"123303","123304","2",BR N,PUMA.kmz,0.00039547555,0.00000000180,20.801,bare substrate,-0.60000000000,-86.957,20.732
"351","123304",Sedimentos,"1",399.99999999500,"123304","123305","1",RF N,PUMA.kmz,0.00126530390,0.00000003472,400.319,bare substrate,-0.80000000000,-86.957,20.732
"352","123305",Sedimentos,"1",255.99999998700,"123305","123306","1",RF N,PUMA.kmz,0.00068257415,0.00000001830,211.049,bare substrate,-4.40000000000,-86.956,20.734
"353","123306",Sedimentos,"1",320.00000009700,"123306","123307","1",RF N,PUMA.kmz,0.00072305115,0.00000001394,160.732,bare substrate,-4.50000000000,-86.955,20.734
"354","123308",Sedimentos,"1",864.00000000700,"123308","123309","1",RF N,PUMA.kmz,0.00133761659,0.00000007499,864.692,bare substrate,-5.50000000000,-86.954,20.739
"355","123309",Sedimentos,"1",800.00000006300,"123309","123310","1",RF N,PUMA.kmz,0.00173549916,0.00000006943,800.640,bare substrate,-4.50000000000,-86.955,20.739
"356","123310",Sedimentos,"1",544.00000005200,"123310","123311","1",RF N,PUMA.kmz,0.00143268213,0.00000004722,544.433,bare substrate,-4.10000000000,-86.956,20.739
"357","123311",Sedimentos,"1",800.00000002400,"123311","123312","1",RF N,PUMA.kmz,0.00157725894,0.00000006943,800.639,bare substrate,-4.20000000000,-86.955,20.739
"358","123312",Sedimentos,"1",1423.99999999000,"123312","123313","1",RF N,PUMA.kmz,0.00178956911,0.00000012359,1425.140,bare substrate,-4.00000000000,-86.954,20.740
"359","123313",Sedimentos,"1",672.00000003400,"123313","123314","1",RF N,PUMA.kmz,0.00120215890,0.00000005833,672.536,bare substrate,-5.10000000000,-86.953,20.740
"360","123314",Sedimentos,"1",703.99999990800,"123314","123315","1",RF N,PUMA.kmz,0.00188920140,0.00000006110,704.562,bare substrate,-3.60000000000,-86.954,20.741
"361","123315",Sedimentos,"1",415.99999992700,"123315","123316","1",RF N,PUMA.kmz,0.00105759197,0.00000003611,416.333,bare substrate,-4.20000000000,-86.956,20.741
"362","123316",Sedimentos,"1",400.00000000300,"123316","123317","1",RF N,PUMA.kmz,0.00082249929,0.00000003472,400.319,bare substrate,-4.20000000000,-86.956,20.741
"363","123317",Sedimentos,"1",527.99999999100,"123317","123318","1",RF N,PUMA.kmz,0.00104847914,0.00000004583,528.423,bare substrate,-4.50000000000,-86.956,20.741
"364","123318",Sedimentos,"1",2287.99999999000,"123318","123319","1",RF N,PUMA.kmz,0.00413985114,0.00000019859,2289.829,bare substrate,-4.10000000000,-86.954,20.741
"365","123319",Sedimentos,"1",399.99999997000,"123319","123320","1",RF N,PUMA.kmz,0.00098074670,0.00000003472,400.319,bare substrate,-4.50000000000,-86.955,20.742
"366","123320",Sedimentos,"1",863.99999996100,"123320","123321","1",RF N,PUMA.kmz,0.00134674381,0.00000007499,864.691,bare substrate,-4.50000000000,-86.956,20.742
"367","123321",Sedimentos,"1",384.00000002200,"123321","123322","1",RF N,PUMA.kmz,0.00089934906,0.00000003333,384.307,bare substrate,-5.10000000000,-86.953,20.742
"368","124007",Macroalgas,"4",383.99999994400,"124007","124008","3",RF CS,PUMA.kmz,0.00082693832,0.00000003332,384.307,life cover,-0.90000000000,-86.986,20.706
"369","124008",Macroalgas,"4",288.00000007400,"124008","124009","3",RF CS,PUMA.kmz,0.00113424295,0.00000002499,288.230,life cover,-0.90000000000,-86.986,20.707
"370","124009",Macroalgas,"4",287.99999996700,"124009","124010","3",RF CS,PUMA.kmz,0.00074556946,0.00000002499,288.230,life cover,-0.60000000000,-86.986,20.707
"371","124010",Macroalgas,"4",415.99999993600,"124010","124011","3",RF CS,PUMA.kmz,0.00133751673,0.00000003610,416.334,life cover,-0.90000000000,-86.978,20.713
"372","124011",Macroalgas,"4",976.00000003700,"124011","124012","3",RF CS,PUMA.kmz,0.00172169093,0.00000008470,976.783,life cover,-0.80000000000,-86.973,20.717
"373","124012",Macroalgas,"4",368.00000000400,"124012","124013","3",RF CS,PUMA.kmz,0.00090380698,0.00000003194,368.294,life cover,-2.90000000000,-86.972,20.718
"374","124014",Macroalgas,"4",1136.00000010000,"124014","124015","3",RF CS,PUMA.kmz,0.00179399103,0.00000009858,1136.910,life cover,-1.10000000000,-86.971,20.719
"375","124015",Macroalgas,"4",319.99999994000,"124015","124016","3",RF CS,PUMA.kmz,0.00096701224,0.00000002777,320.256,life cover,-0.90000000000,-86.970,20.720
"376","124016",Macroalgas,"4",1615.99999999000,"124016","124017","3",RF CS,PUMA.kmz,0.00290558548,0.00000014024,1617.294,life cover,-1.00000000000,-86.969,20.720
"377","124017",Macroalgas,"4",1296.00000003000,"124017","124018","3",RF CS,PUMA.kmz,0.00261645974,0.00000011247,1297.038,life cover,-2.50000000000,-86.965,20.723
"378","124018",Macroalgas,"4",415.99999998500,"124018","124019","1",RF N,PUMA.kmz,0.00046913448,0.00000000751,86.601,life cover,-2.70000000000,-86.964,20.723
"379","124018",Macroalgas,"4",415.99999998500,"124018","124019","3",RF CS,PUMA.kmz,0.00054471498,0.00000000999,115.187,life cover,-2.90000000000,-86.965,20.723
"380","124019",Macroalgas,"4",479.99999989300,"124019","124020","3",RF CS,PUMA.kmz,0.00148667650,0.00000004166,480.384,life cover,-0.70000000000,-86.965,20.723
"381","124020",Macroalgas,"4",400.00000007900,"124020","124021","1",RF N,PUMA.kmz,0.00112069379,0.00000003471,400.320,life cover,-3.60000000000,-86.964,20.724
"382","124021",Macroalgas,"4",1167.99999992000,"124021","124022","1",RF N,PUMA.kmz,0.00216000703,0.00000010136,1168.935,life cover,-0.90000000000,-86.965,20.724
"383","124022",Macroalgas,"4",496.00000002400,"124022","124023","1",RF N,PUMA.kmz,0.00133756082,0.00000004305,496.398,life cover,-3.40000000000,-86.963,20.724
"384","124023",Macroalgas,"4",640.00000000400,"124023","124024","1",RF N,PUMA.kmz,0.00148213493,0.00000005554,640.512,life cover,-0.90000000000,-86.964,20.725
"385","124024",Macroalgas,"4",432.00000009900,"124024","124025","1",RF N,PUMA.kmz,0.00112070189,0.00000003749,432.345,life cover,-4.70000000000,-86.962,20.725
"386","124025",Macroalgas,"4",480.00000001200,"124025","124026","1",RF N,PUMA.kmz,0.00133756711,0.00000004166,480.384,life cover,-3.60000000000,-86.961,20.726
"387","124026",Macroalgas,"4",2767.99999993000,"124026","124027","1",RF N,PUMA.kmz,0.00356533088,0.00000024022,2770.213,life cover,-0.70000000000,-86.962,20.726
"388","124027",Macroalgas,"4",1312.00000001000,"124027","124028","1",RF N,PUMA.kmz,0.00291020173,0.00000011386,1313.050,life cover,-0.80000000000,-86.961,20.727
"389","124028",Macroalgas,"4",335.99999992500,"124028","124029","1",RF N,PUMA.kmz,0.00074562254,0.00000002916,336.269,life cover,-4.40000000000,-86.960,20.727
"390","124029",Macroalgas,"4",303.99999999800,"124029","124030","1",RF N,PUMA.kmz,0.00097158620,0.00000002638,304.243,life cover,-4.20000000000,-86.959,20.728
"391","124030",Macroalgas,"4",351.99999997300,"124030","124031","1",RF N,PUMA.kmz,0.00081791274,0.00000003055,352.282,life cover,-3.50000000000,-86.959,20.728
"392","124031",Macroalgas,"4",384.00000000600,"124031","124032","1",RF N,PUMA.kmz,0.00120210403,0.00000003333,384.308,life cover,-1.40000000000,-86.959,20.729
"393","124032",Macroalgas,"4",479.99999995200,"124032","124033","1",RF N,PUMA.kmz,0.00134212848,0.00000004166,480.385,life cover,-0.60000000000,-86.960,20.729
"394","124033",Macroalgas,"4",783.99999989600,"124033","124034","2",BR N,PUMA.kmz,0.00186635500,0.00000006804,784.629,life cover,-0.90000000000,-86.960,20.730
"395","124034",Macroalgas,"4",329.27999989000,"124034","124035","1",RF N,PUMA.kmz,0.00089475802,0.00000002858,329.544,life cover,-5.80000000000,-86.956,20.731
"396","124035",Macroalgas,"4",1108.31999996000,"124035","124036","2",BR N,PUMA.kmz,0.00083525073,0.00000001632,188.192,life cover,-0.80000000000,-86.960,20.731
"397","124036",Macroalgas,"4",1439.99999983000,"124036","124037","1",RF N,PUMA.kmz,0.00304115563,0.00000012498,1441.151,life cover,-0.60000000000,-86.958,20.731
"398","124037",Macroalgas,"4",687.99999999000,"124037","124038","1",RF N,PUMA.kmz,0.00141442768,0.00000005971,688.551,life cover,-2.70000000000,-86.957,20.731
"399","124038",Macroalgas,"4",928.00000001400,"124038","124039","1",RF N,PUMA.kmz,0.00186635681,0.00000008054,928.742,life cover,-4.20000000000,-86.956,20.731
"400","124039",Macroalgas,"4",271.99999996300,"124039","124040","1",RF N,PUMA.kmz,0.00089475982,0.00000002361,272.217,life cover,-3.60000000000,-86.956,20.732
"401","124040",Macroalgas,"4",511.99999995600,"124040","124041","1",RF N,PUMA.kmz,0.00134214648,0.00000004444,512.409,life cover,-5.60000000000,-86.955,20.733
"402","124041",Macroalgas,"4",768.00000011500,"124041","124042","1",RF N,PUMA.kmz,0.00171724202,0.00000006665,768.614,life cover,-5.60000000000,-86.955,20.733
"403","124042",Macroalgas,"4",959.99999998600,"124042","124043","1",RF N,PUMA.kmz,0.00193866321,0.00000008332,960.766,life cover,-5.40000000000,-86.955,20.734
"404","124043",Macroalgas,"4",284.80000011900,"124043","124044","1",RF N,PUMA.kmz,0.00118636230,0.00000002472,285.029,life cover,-5.60000000000,-86.955,20.734
"405","124044",Macroalgas,"4",576.00000010300,"124044","124045","1",RF N,PUMA.kmz,0.00117533089,0.00000003326,383.529,life cover,-4.40000000000,-86.956,20.734
"406","124045",Macroalgas,"4",880.00000003500,"124045","124046","1",RF N,PUMA.kmz,0.00149583522,0.00000007638,880.704,life cover,-5.30000000000,-86.955,20.735
"407","124046",Macroalgas,"4",288.00000006000,"124046","124047","1",RF N,PUMA.kmz,0.00097161319,0.00000002500,288.231,life cover,-5.40000000000,-86.956,20.735
"408","124047",Macroalgas,"4",512.00000003000,"124047","124048","1",RF N,PUMA.kmz,0.00126986976,0.00000004444,512.409,life cover,-5.90000000000,-86.954,20.735
"409","124048",Macroalgas,"4",3167.99999986000,"124048","124049","1",RF N,PUMA.kmz,0.00525137275,0.00000027495,3170.534,life cover,-5.30000000000,-86.955,20.735
"410","124049",Macroalgas,"4",511.99999999900,"124049","124050","1",RF N,PUMA.kmz,0.00119758315,0.00000004444,512.408,life cover,-5.40000000000,-86.956,20.736
"411","124050",Macroalgas,"4",1711.99999987000,"124050","124051","1",RF N,PUMA.kmz,0.00266791138,0.00000008689,1001.891,life cover,-5.60000000000,-86.956,20.736
"412","124051",Macroalgas,"4",416.00000001200,"124051","124052","1",RF N,PUMA.kmz,0.00104390429,0.00000003611,416.332,life cover,-5.80000000000,-86.956,20.737
"413","124052",Macroalgas,"4",304.00000001900,"124052","124053","1",RF N,PUMA.kmz,0.00018536757,0.00000000144,16.630,life cover,-5.90000000000,-86.956,20.737
"414","124053",Macroalgas,"4",527.99999991500,"124053","124054","1",RF N,PUMA.kmz,0.00070946922,0.00000002001,230.764,life cover,-6.00000000000,-86.956,20.737
"415","124055",Macroalgas,"4",1200.00000003000,"124055","124056","1",RF N,PUMA.kmz,0.00193413333,0.00000010415,1200.959,life cover,-5.30000000000,-86.955,20.738
"416","124056",Macroalgas,"4",303.99999999300,"124056","124057","1",RF N,PUMA.kmz,0.00089933647,0.00000002639,304.243,life cover,-5.60000000000,-86.954,20.738
"417","124057",Macroalgas,"4",336.00000001000,"124057","124058","1",RF N,PUMA.kmz,0.00097617994,0.00000002916,336.270,life cover,-4.40000000000,-86.955,20.739
"418","124058",Macroalgas,"4",399.99999997000,"124058","124059","1",RF N,PUMA.kmz,0.00097162308,0.00000003472,400.320,life cover,-5.30000000000,-86.954,20.739
"419","124059",Macroalgas,"4",623.99999990400,"124059","124060","1",RF N,PUMA.kmz,0.00114565547,0.00000003214,370.660,life cover,-5.80000000000,-86.956,20.738
"420","124060",Macroalgas,"4",335.99999997300,"124060","124061","1",RF N,PUMA.kmz,0.00097162398,0.00000002916,336.269,life cover,-5.30000000000,-86.954,20.739
"421","124061",Macroalgas,"4",607.99999995500,"124061","124062","1",RF N,PUMA.kmz,0.00171727799,0.00000005277,608.486,life cover,-5.00000000000,-86.956,20.739
"422","124062",Macroalgas,"4",655.99999986700,"124062","124063","1",RF N,PUMA.kmz,0.00127899967,0.00000005694,656.526,life cover,-4.80000000000,-86.956,20.739
"423","124063",Macroalgas,"4",5391.99999991000,"124063","124064","1",RF N,PUMA.kmz,0.01003728428,0.00000046799,5396.315,life cover,-4.70000000000,-86.955,20.739
"424","124064",Macroalgas,"4",303.99999996000,"124064","124065","1",RF N,PUMA.kmz,0.00112075856,0.00000002639,304.243,life cover,-4.50000000000,-86.956,20.740
"425","124065",Macroalgas,"4",1167.99999993000,"124065","124066","1",RF N,PUMA.kmz,0.00261206300,0.00000010138,1168.936,life cover,-4.20000000000,-86.955,20.740
"426","124066",Macroalgas,"4",2623.99999985000,"124066","124067","1",RF N,PUMA.kmz,0.00367420375,0.00000022775,2626.098,life cover,-4.10000000000,-86.954,20.740
"427","124067",Macroalgas,"4",975.99999984700,"124067","124068","1",RF N,PUMA.kmz,0.00239520317,0.00000008471,976.782,life cover,-5.30000000000,-86.953,20.740
"428","124068",Macroalgas,"4",847.99999994600,"124068","124069","1",RF N,PUMA.kmz,0.00165410781,0.00000007360,848.679,life cover,-3.40000000000,-86.955,20.740
"429","124069",Macroalgas,"4",1216.00000004000,"124069","124070","1",RF N,PUMA.kmz,0.00216923321,0.00000010554,1216.973,life cover,-5.10000000000,-86.953,20.740
"430","124070",Macroalgas,"4",943.99999999400,"124070","124071","1",RF N,PUMA.kmz,0.00187097034,0.00000008193,944.756,life cover,-3.30000000000,-86.954,20.740
"431","124071",Macroalgas,"4",400.00000000000,"124071","124072","1",RF N,PUMA.kmz,0.00096251924,0.00000003472,400.320,life cover,-4.20000000000,-86.956,20.740
"432","124072",Macroalgas,"4",3280.00000004000,"124072","124073","1",RF N,PUMA.kmz,0.00555886355,0.00000028469,3282.623,life cover,-4.30000000000,-86.956,20.741
"433","124073",Macroalgas,"4",384.00000001900,"124073","124074","1",RF N,PUMA.kmz,0.00097163297,0.00000003333,384.307,life cover,-4.00000000000,-86.955,20.741
"434","124074",Macroalgas,"4",1135.99999995000,"124074","124075","1",RF N,PUMA.kmz,0.00286083887,0.00000009860,1136.908,life cover,-3.40000000000,-86.955,20.741
"435","124075",Macroalgas,"4",767.99999995800,"124075","124076","1",RF N,PUMA.kmz,0.00195693653,0.00000006666,768.615,life cover,-4.10000000000,-86.956,20.741
"436","124076",Macroalgas,"4",416.00000001800,"124076","124077","1",RF N,PUMA.kmz,0.00141902412,0.00000003611,416.333,life cover,-3.80000000000,-86.956,20.741
"437","124077",Macroalgas,"4",304.00000006300,"124077","124078","1",RF N,PUMA.kmz,0.00104847734,0.00000002639,304.243,life cover,-4.40000000000,-86.956,20.742
"438","124078",Macroalgas,"4",784.00000005800,"124078","124079","1",RF N,PUMA.kmz,0.00209695739,0.00000006805,784.628,life cover,-4.30000000000,-86.955,20.742
"439","124079",Macroalgas,"4",447.99999999500,"124079","124080","1",RF N,PUMA.kmz,0.00127901227,0.00000003888,448.357,life cover,-5.30000000000,-86.953,20.742
"440","124080",Macroalgas,"4",8272.00000022000,"124080","124081","1",RF N,PUMA.kmz,0.01283047886,0.00000071797,8278.621,life cover,-4.20000000000,-86.954,20.741
"441","124081",Macroalgas,"4",2160.00000002000,"124081","124082","1",RF N,PUMA.kmz,0.00442445418,0.00000018748,2161.729,life cover,-4.40000000000,-86.956,20.742
"442","125670",Estructura Coralina,"5",687.99999996900,"125670","125671","3",RF CS,PUMA.kmz,0.00087640234,0.00000002510,289.536,life cover,-0.60000000000,-86.987,20.707
"443","125670",Estructura Coralina,"5",687.99999996900,"125670","125671","4",BR CS,PUMA.kmz,0.00104721561,0.00000003132,361.241,life cover,-0.60000000000,-86.987,20.707
"444","125671",Estructura Coralina,"5",319.99999993500,"125671","125672","3",RF CS,PUMA.kmz,0.00055900718,0.00000001061,122.311,life cover,-0.60000000000,-86.987,20.707
"445","125671",Estructura Coralina,"5",319.99999993500,"125671","125672","4",BR CS,PUMA.kmz,0.00060787275,0.00000001523,175.603,life cover,-0.60000000000,-86.987,20.707
"446","125672",Estructura Coralina,"5",559.99999999800,"125672","125673","3",RF CS,PUMA.kmz,0.00111694384,0.00000003992,460.381,life cover,-0.60000000000,-86.986,20.707
"447","125672",Estructura Coralina,"5",559.99999999800,"125672","125673","4",BR CS,PUMA.kmz,0.00048131919,0.00000000638,73.605,life cover,-0.60000000000,-86.986,20.707
"448","125673",Estructura Coralina,"5",448.00000005800,"125673","125674","3",RF CS,PUMA.kmz,0.00100839960,0.00000003737,431.037,life cover,-0.60000000000,-86.986,20.707
"449","125673",Estructura Coralina,"5",448.00000005800,"125673","125674","4",BR CS,PUMA.kmz,0.00011782118,0.00000000058,6.709,life cover,-0.60000000000,-86.986,20.707
"450","125674",Estructura Coralina,"5",192.00000007400,"125674","125675","3",RF CS,PUMA.kmz,0.00059646006,0.00000001666,192.154,life cover,-1.90000000000,-86.984,20.708
"451","125675",Estructura Coralina,"5",111.99999997900,"125675","125676","3",RF CS,PUMA.kmz,0.00052417166,0.00000000972,112.090,life cover,-1.50000000000,-86.984,20.708
"452","125676",Estructura Coralina,"5",255.99999999000,"125676","125677","3",RF CS,PUMA.kmz,0.00074103597,0.00000002221,256.205,life cover,-0.90000000000,-86.985,20.708
"453","125677",Estructura Coralina,"5",95.99999997860,"125677","125678","3",RF CS,PUMA.kmz,0.00046045275,0.00000000705,81.269,life cover,-0.70000000000,-86.984,20.709
"454","125677",Estructura Coralina,"5",95.99999997860,"125677","125678","4",BR CS,PUMA.kmz,0.00013021080,0.00000000088,10.142,life cover,-0.60000000000,-86.984,20.709
"455","125678",Estructura Coralina,"5",96.00000002490,"125678","125679","4",BR CS,PUMA.kmz,0.00044734617,0.00000000833,96.078,life cover,-0.60000000000,-86.984,20.709
"456","125679",Estructura Coralina,"5",576.00000006700,"125679","125680","3",RF CS,PUMA.kmz,0.00124764096,0.00000003986,459.665,life cover,-0.70000000000,-86.983,20.709
"457","125679",Estructura Coralina,"5",576.00000006700,"125679","125680","4",BR CS,PUMA.kmz,0.00065840439,0.00000000846,97.548,life cover,-0.70000000000,-86.983,20.709
"458","125680",Estructura Coralina,"5",127.99999995700,"125680","125681","3",RF CS,PUMA.kmz,0.00046852206,0.00000000867,100.021,life cover,-0.60000000000,-86.983,20.709
