OBJECTID,FID_covert,Nom_Clase,ID_Clase,Area,COV,COV_ID,FID_Polygo,Name,FolderPath,Shape_Leng,Shape_Area,aream2,lon,lat,cover,Z
"563","125783",Estructura Coralina,"5",63.99999999670,"125783","125784","1",RF N,PUMA.kmz,0.00029825927,0.00000000555,64.05100000000,-86.95500000000,20.73700000000,life cover,-5.52799956350
"564","125784",Estructura Coralina,"5",143.99999997900,"125784","125785","1",RF N,PUMA.kmz,0.00052423013,0.00000001250,144.11500000000,-86.95500000000,20.73700000000,life cover,-5.97807371652
"565","125786",Estructura Coralina,"5",367.99999993900,"125786","125787","1",RF N,PUMA.kmz,0.00029746143,0.00000000246,28.40700000000,-86.95600000000,20.73800000000,life cover,-6.50201304531
"565","125786",Estructura Coralina,"5",367.99999993900,"125786","125787","1",RF N,PUMA.kmz,0.00029746143,0.00000000246,28.40700000000,-86.95600000000,20.73700000000,life cover,-6.80348880370
"566","125787",Estructura Coralina,"5",95.99999997760,"125787","125788","1",RF N,PUMA.kmz,0.00045194352,0.00000000833,96.07700000000,-86.95400000000,20.73800000000,life cover,-6.22399811917
"567","125788",Estructura Coralina,"5",80.00000002560,"125788","125789","1",RF N,PUMA.kmz,0.00017148535,0.00000000123,14.18100000000,-86.95600000000,20.73800000000,life cover,-6.44998791317
"568","125789",Estructura Coralina,"5",144.00000004300,"125789","125790","1",RF N,PUMA.kmz,0.00052878699,0.00000001250,144.11500000000,-86.95400000000,20.73800000000,life cover,-5.59999990463
"569","125791",Estructura Coralina,"5",127.99999995100,"125791","125792","1",RF N,PUMA.kmz,0.00052878519,0.00000001111,128.10200000000,-86.95600000000,20.73800000000,life cover,-5.30000019073
"570","125793",Estructura Coralina,"5",3952.00000006000,"125793","125794","1",RF N,PUMA.kmz,0.00404000217,0.00000032974,3802.19100000000,-86.95600000000,20.73700000000,life cover,-5.73363689982
"571","125796",Estructura Coralina,"5",3439.99999984000,"125796","125797","1",RF N,PUMA.kmz,0.00419981222,0.00000026064,3005.38300000000,-86.95600000000,20.73800000000,life cover,-5.24385982195
"572","125797",Estructura Coralina,"5",431.99999989000,"125797","125798","1",RF N,PUMA.kmz,0.00089933377,0.00000003749,432.34500000000,-86.95500000000,20.73800000000,life cover,-4.69999980927
"573","125798",Estructura Coralina,"5",767.99999998000,"125798","125799","1",RF N,PUMA.kmz,0.00150496604,0.00000006666,768.61500000000,-86.95600000000,20.73800000000,life cover,-5.06529164283
"574","125800",Estructura Coralina,"5",80.00000004310,"125800","125801","1",RF N,PUMA.kmz,0.00001370175,0.00000000001,0.09200000000,-86.95700000000,20.73800000000,life cover,-5.80101198745
"575","125801",Estructura Coralina,"5",96.00000000560,"125801","125802","1",RF N,PUMA.kmz,0.00045194532,0.00000000833,96.07700000000,-86.95600000000,20.73900000000,life cover,-4.98199988384
"576","125802",Estructura Coralina,"5",256.00000004300,"125802","125803","1",RF N,PUMA.kmz,0.00074564862,0.00000002222,256.20400000000,-86.95600000000,20.73900000000,life cover,-5.42749933853
"577","125803",Estructura Coralina,"5",287.99999998400,"125803","125804","1",RF N,PUMA.kmz,0.00112986329,0.00000002500,288.23100000000,-86.95600000000,20.73900000000,life cover,-5.30000019073
"578","125804",Estructura Coralina,"5",63.99999998510,"125804","125805","1",RF N,PUMA.kmz,0.00029825927,0.00000000555,64.05100000000,-86.95400000000,20.73900000000,life cover,-4.64999945980
"579","125805",Estructura Coralina,"5",2400.00000004000,"125805","125806","1",RF N,PUMA.kmz,0.00345732682,0.00000020830,2401.91800000000,-86.95600000000,20.73900000000,life cover,-4.74266634995
"580","125806",Estructura Coralina,"5",63.99999999810,"125806","125807","1",RF N,PUMA.kmz,0.00029826107,0.00000000555,64.05100000000,-86.95600000000,20.73900000000,life cover,-4.98200048829
"581","125807",Estructura Coralina,"5",495.99999998300,"125807","125808","1",RF N,PUMA.kmz,0.00104846835,0.00000004305,496.39800000000,-86.95600000000,20.73900000000,life cover,-4.22767771927
"582","125808",Estructura Coralina,"5",112.00000000200,"125808","125809","1",RF N,PUMA.kmz,0.00045194802,0.00000000972,112.09000000000,-86.95500000000,20.73900000000,life cover,-3.73595785332
"583","125809",Estructura Coralina,"5",175.99999996600,"125809","125810","1",RF N,PUMA.kmz,0.00059652394,0.00000001528,176.14100000000,-86.95300000000,20.73900000000,life cover,-6.10007976915
"584","125810",Estructura Coralina,"5",559.99999989500,"125810","125811","1",RF N,PUMA.kmz,0.00104846835,0.00000004860,560.44800000000,-86.95600000000,20.73900000000,life cover,-3.55971416007
"585","125811",Estructura Coralina,"5",959.99999992800,"125811","125812","1",RF N,PUMA.kmz,0.00158181581,0.00000008332,960.76800000000,-86.95500000000,20.73900000000,life cover,-3.67466617902
"586","125812",Estructura Coralina,"5",1264.00000003000,"125812","125813","1",RF N,PUMA.kmz,0.00216922151,0.00000010971,1265.01100000000,-86.95600000000,20.73900000000,life cover,-4.19812782772
"587","125813",Estructura Coralina,"5",287.99999998600,"125813","125814","1",RF N,PUMA.kmz,0.00083160942,0.00000002500,288.23100000000,-86.95400000000,20.74000000000,life cover,-4.61333265819
"588","125814",Estructura Coralina,"5",127.99999999500,"125814","125815","1",RF N,PUMA.kmz,0.00045194802,0.00000001111,128.10200000000,-86.95600000000,20.74000000000,life cover,-4.08399931198
"589","125815",Estructura Coralina,"5",560.00000008400,"125815","125816","1",RF N,PUMA.kmz,0.00112531632,0.00000004860,560.44900000000,-86.95600000000,20.74000000000,life cover,-3.58787720287
"590","125816",Estructura Coralina,"5",112.00000005200,"125816","125817","1",RF N,PUMA.kmz,0.00044739295,0.00000000972,112.09000000000,-86.95300000000,20.74000000000,life cover,-6.19142749507
"598","125824",Estructura Coralina,"5",7392.00000000000,"125824","125825","1",RF N,PUMA.kmz,0.00822041086,0.00000064158,7397.91700000000,-86.95500000000,20.74000000000,life cover,-3.33131564184
"747","128366",Tocones y Pedacería de Coral,"6",255.99999998900,"128366","128367","1",RF N,PUMA.kmz,0.00059545491,0.00000001646,189.78600000000,-86.95600000000,20.73700000000,bare substrate,-5.93971557666
"748","128368",Tocones y Pedacería de Coral,"6",304.00000003600,"128368","128369","1",RF N,PUMA.kmz,0.00082248940,0.00000002638,304.24200000000,-86.95600000000,20.73800000000,bare substrate,-5.72382855141
"749","128369",Tocones y Pedacería de Coral,"6",127.99999998500,"128369","128370","1",RF N,PUMA.kmz,0.00052423283,0.00000001111,128.10200000000,-86.95600000000,20.73900000000,bare substrate,-5.28000050076
"750","128370",Tocones y Pedacería de Coral,"6",64.00000001260,"128370","128371","1",RF N,PUMA.kmz,0.00027147681,0.00000000339,39.08800000000,-86.95600000000,20.73900000000,bare substrate,-5.50199573585
"751","128371",Tocones y Pedacería de Coral,"6",960.00000008100,"128371","128372","1",RF N,PUMA.kmz,0.00336681815,0.00000008332,960.76800000000,-86.95600000000,20.73900000000,bare substrate,-5.01000012350
"752","128372",Tocones y Pedacería de Coral,"6",127.99999998800,"128372","128373","1",RF N,PUMA.kmz,0.00051967776,0.00000001111,128.10200000000,-86.95500000000,20.73900000000,bare substrate,-3.78356199196
"753","128373",Tocones y Pedacería de Coral,"6",287.99999999200,"128373","128374","1",RF N,PUMA.kmz,0.00105757848,0.00000002500,288.22900000000,-86.95600000000,20.73900000000,bare substrate,-4.53700007626
"754","128374",Tocones y Pedacería de Coral,"6",95.99999998740,"128374","128375","1",RF N,PUMA.kmz,0.00045194622,0.00000000833,96.07600000000,-86.95500000000,20.73900000000,bare substrate,-3.59688852553
"755","128375",Tocones y Pedacería de Coral,"6",208.00000001700,"128375","128376","1",RF N,PUMA.kmz,0.00075932011,0.00000001805,208.16600000000,-86.95500000000,20.73900000000,bare substrate,-3.37939640229
"756","128376",Tocones y Pedacería de Coral,"6",128.00000002500,"128376","128377","1",RF N,PUMA.kmz,0.00067336471,0.00000001111,128.10300000000,-86.95600000000,20.73900000000,bare substrate,-4.30000019073
"757","128377",Tocones y Pedacería de Coral,"6",767.99999998600,"128377","128378","1",RF N,PUMA.kmz,0.00173550366,0.00000006666,768.61400000000,-86.95500000000,20.74000000000,bare substrate,-3.29999995232
"758","128378",Tocones y Pedacería de Coral,"6",175.99999998200,"128378","128379","1",RF N,PUMA.kmz,0.00075020728,0.00000001528,176.14100000000,-86.95600000000,20.74000000000,bare substrate,-4.19409920558
"759","128379",Tocones y Pedacería de Coral,"6",256.00000000800,"128379","128380","1",RF N,PUMA.kmz,0.00075476415,0.00000002222,256.20400000000,-86.95300000000,20.74000000000,bare substrate,-5.30000019073
"760","128380",Tocones y Pedacería de Coral,"6",1743.99999999000,"128380","128381","1",RF N,PUMA.kmz,0.00285170355,0.00000015137,1745.39400000000,-86.95600000000,20.74000000000,bare substrate,-4.33612783971
"761","128381",Tocones y Pedacería de Coral,"6",64.00000002310,"128381","128382","1",RF N,PUMA.kmz,0.00037966051,0.00000000555,64.05100000000,-86.95500000000,20.74000000000,bare substrate,-3.27599928817
"826","128846",Octocorales,"7",272.00000007500,"128846","128847","1",RF N,PUMA.kmz,0.00112074777,0.00000002361,272.21700000000,-86.95400000000,20.73700000000,life cover,-7.67247088948
"947","133630",Estructura Coralina,"5",31.99999998230,"133630","133631","1",RF N,PUMA.kmz,0.00022597086,0.00000000278,32.02600000000,-86.95400000000,20.73700000000,life cover,-7.55600213141
"948","133633",Estructura Coralina,"5",32.00000000170,"133633","133634","1",RF N,PUMA.kmz,0.00022597266,0.00000000278,32.02600000000,-86.95500000000,20.73700000000,life cover,-5.21999937740
"949","133634",Estructura Coralina,"5",32.00000000190,"133634","133635","1",RF N,PUMA.kmz,0.00022597086,0.00000000278,32.02500000000,-86.95500000000,20.73700000000,life cover,-5.20799992373
"950","133635",Estructura Coralina,"5",32.00000001510,"133635","133636","1",RF N,PUMA.kmz,0.00022597086,0.00000000278,32.02500000000,-86.95500000000,20.73700000000,life cover,-5.28000048955
"951","133638",Estructura Coralina,"5",31.99999997420,"133638","133639","1",RF N,PUMA.kmz,0.00022597086,0.00000000278,32.02500000000,-86.95500000000,20.73800000000,life cover,-5.51999952676
"952","133640",Estructura Coralina,"5",47.99999998250,"133640","133641","1",RF N,PUMA.kmz,0.00030281433,0.00000000417,48.03800000000,-86.95400000000,20.73800000000,life cover,-5.59999990463
"953","133641",Estructura Coralina,"5",192.00000006700,"133641","133642","1",RF N,PUMA.kmz,0.00066880605,0.00000001666,192.15300000000,-86.95600000000,20.73800000000,life cover,-5.00800030634
"954","133642",Estructura Coralina,"5",31.99999999250,"133642","133643","1",RF N,PUMA.kmz,0.00022597266,0.00000000278,32.02600000000,-86.95500000000,20.73800000000,life cover,-5.11199991120
"955","133643",Estructura Coralina,"5",31.99999999720,"133643","133644","1",RF N,PUMA.kmz,0.00022597266,0.00000000278,32.02600000000,-86.95600000000,20.73800000000,life cover,-5.14800093151
"956","133644",Estructura Coralina,"5",48.00000000510,"133644","133645","1",RF N,PUMA.kmz,0.00030281613,0.00000000417,48.03900000000,-86.95400000000,20.73800000000,life cover,-5.28799975640
"957","133645",Estructura Coralina,"5",240.00000000100,"133645","133646","1",RF N,PUMA.kmz,0.00067336201,0.00000002083,240.19200000000,-86.95600000000,20.73800000000,life cover,-5.10444440797
"958","133646",Estructura Coralina,"5",47.99999999930,"133646","133647","1",RF N,PUMA.kmz,0.00030281613,0.00000000417,48.03900000000,-86.95600000000,20.73800000000,life cover,-5.00000000000
"959","133647",Estructura Coralina,"5",31.99999996900,"133647","133648","1",RF N,PUMA.kmz,0.00022597356,0.00000000278,32.02600000000,-86.95600000000,20.73900000000,life cover,-5.03200002453
"960","133648",Estructura Coralina,"5",32.00000001840,"133648","133649","1",RF N,PUMA.kmz,0.00022597176,0.00000000278,32.02500000000,-86.95500000000,20.73900000000,life cover,-4.08000025872
"961","133649",Estructura Coralina,"5",31.99999999700,"133649","133650","1",RF N,PUMA.kmz,0.00022597356,0.00000000278,32.02600000000,-86.95600000000,20.73900000000,life cover,-4.74799963702
"962","133651",Estructura Coralina,"5",31.99999996020,"133651","133652","1",RF N,PUMA.kmz,0.00022597356,0.00000000278,32.02500000000,-86.95400000000,20.73900000000,life cover,-5.09999990463
"963","133652",Estructura Coralina,"5",48.00000001400,"133652","133653","1",RF N,PUMA.kmz,0.00030281613,0.00000000417,48.03800000000,-86.95600000000,20.73900000000,life cover,-4.51799994889
"964","133653",Estructura Coralina,"5",32.00000000630,"133653","133654","1",RF N,PUMA.kmz,0.00022597266,0.00000000278,32.02500000000,-86.95500000000,20.73900000000,life cover,-3.50000000000
"12","8651",Sedimentos,"1",607.99999994200,"8651","8652","1",RF N,PUMA.kmz,0.00142355671,0.00000005277,608.48600000000,-86.95300000000,20.73700000000,bare substrate,-9.89684110165
"21","8752",Sedimentos,"1",5345306.55999999959,"8752","8753","1",RF N,PUMA.kmz,0.09226314902,0.00000597069,68847.06800000000,-86.95100000000,20.73600000000,bare substrate,-10.80000019070
"21","8752",Sedimentos,"1",5345306.55999999959,"8752","8753","1",RF N,PUMA.kmz,0.09226314902,0.00000597069,68847.06800000000,-86.95100000000,20.73600000000,bare substrate,-11.10000038150
"21","8752",Sedimentos,"1",5345306.55999999959,"8752","8753","1",RF N,PUMA.kmz,0.09226314902,0.00000597069,68847.06800000000,-86.95100000000,20.73600000000,bare substrate,-11.00000000000
"21","8752",Sedimentos,"1",5345306.55999999959,"8752","8753","1",RF N,PUMA.kmz,0.09226314902,0.00000597069,68847.06800000000,-86.95100000000,20.73600000000,bare substrate,-10.85557463160
"21","8752",Sedimentos,"1",5345306.55999999959,"8752","8753","1",RF N,PUMA.kmz,0.09226314902,0.00000597069,68847.06800000000,-86.95600000000,20.73600000000,bare substrate,-5.59999990463
"21","8752",Sedimentos,"1",5345306.55999999959,"8752","8753","1",RF N,PUMA.kmz,0.09226314902,0.00000597069,68847.06800000000,-86.95100000000,20.73600000000,bare substrate,-10.84525501520
"21","8752",Sedimentos,"1",5345306.55999999959,"8752","8753","1",RF N,PUMA.kmz,0.09226314902,0.00000597069,68847.06800000000,-86.95400000000,20.73600000000,bare substrate,-8.40589098243
"21","8752",Sedimentos,"1",5345306.55999999959,"8752","8753","1",RF N,PUMA.kmz,0.09226314902,0.00000597069,68847.06800000000,-86.95100000000,20.73600000000,bare substrate,-10.80000019070
"21","8752",Sedimentos,"1",5345306.55999999959,"8752","8753","1",RF N,PUMA.kmz,0.09226314902,0.00000597069,68847.06800000000,-86.95100000000,20.73700000000,bare substrate,-10.39999961850
"21","8752",Sedimentos,"1",5345306.55999999959,"8752","8753","1",RF N,PUMA.kmz,0.09226314902,0.00000597069,68847.06800000000,-86.95300000000,20.73700000000,bare substrate,-9.79730038005
"21","8752",Sedimentos,"1",5345306.55999999959,"8752","8753","1",RF N,PUMA.kmz,0.09226314902,0.00000597069,68847.06800000000,-86.95100000000,20.73700000000,bare substrate,-10.46836670700
"21","8752",Sedimentos,"1",5345306.55999999959,"8752","8753","1",RF N,PUMA.kmz,0.09226314902,0.00000597069,68847.06800000000,-86.95200000000,20.73500000000,bare substrate,-11.09850432390
"21","8752",Sedimentos,"1",5345306.55999999959,"8752","8753","1",RF N,PUMA.kmz,0.09226314902,0.00000597069,68847.06800000000,-86.95600000000,20.73500000000,bare substrate,-5.90000009537
"21","8752",Sedimentos,"1",5345306.55999999959,"8752","8753","1",RF N,PUMA.kmz,0.09226314902,0.00000597069,68847.06800000000,-86.95600000000,20.73600000000,bare substrate,-5.79766841192
"21","8752",Sedimentos,"1",5345306.55999999959,"8752","8753","1",RF N,PUMA.kmz,0.09226314902,0.00000597069,68847.06800000000,-86.95600000000,20.73500000000,bare substrate,-5.90000009537
"21","8752",Sedimentos,"1",5345306.55999999959,"8752","8753","1",RF N,PUMA.kmz,0.09226314902,0.00000597069,68847.06800000000,-86.95400000000,20.73500000000,bare substrate,-8.63580191926
"21","8752",Sedimentos,"1",5345306.55999999959,"8752","8753","1",RF N,PUMA.kmz,0.09226314902,0.00000597069,68847.06800000000,-86.95300000000,20.73600000000,bare substrate,-10.04068834790
"21","8752",Sedimentos,"1",5345306.55999999959,"8752","8753","1",RF N,PUMA.kmz,0.09226314902,0.00000597069,68847.06800000000,-86.95200000000,20.73600000000,bare substrate,-10.61005686360
"21","8752",Sedimentos,"1",5345306.55999999959,"8752","8753","1",RF N,PUMA.kmz,0.09226314902,0.00000597069,68847.06800000000,-86.95100000000,20.73700000000,bare substrate,-10.89797492790
"66","23767",Macroalgas,"4",288.00000003500,"23767","23768","1",RF N,PUMA.kmz,0.00058884935,0.00000001286,148.26600000000,-86.95600000000,20.73500000000,life cover,-5.90000009537
"113","40145",Estructura Coralina,"5",143.99999999000,"40145","40146","1",RF N,PUMA.kmz,0.00060106821,0.00000001250,144.11500000000,-86.95400000000,20.73500000000,life cover,-8.27577793797
"201","51080",Tocones y Pedacería de Coral,"6",624.00000003300,"51080","51081","1",RF N,PUMA.kmz,0.00176796001,0.00000005336,615.32400000000,-86.95600000000,20.73500000000,bare substrate,-5.43264439482
"202","51089",Tocones y Pedacería de Coral,"6",319.99999993200,"51089","51090","1",RF N,PUMA.kmz,0.00103235525,0.00000002742,316.12700000000,-86.95400000000,20.73700000000,bare substrate,-8.35097992359
"203","51091",Tocones y Pedacería de Coral,"6",63.99999996570,"51091","51092","1",RF N,PUMA.kmz,0.00020697537,0.00000000218,25.15400000000,-86.95400000000,20.73700000000,bare substrate,-8.38027356567
"256","58977",Octocorales,"7",319.99999992900,"58977","58978","1",RF N,PUMA.kmz,0.00089477151,0.00000002777,320.25700000000,-86.95400000000,20.73500000000,life cover,-8.25124915394
"257","58978",Octocorales,"7",4064.00000040000,"58978","58979","1",RF N,PUMA.kmz,0.00690717445,0.00000027540,3175.65000000000,-86.95400000000,20.73700000000,life cover,-8.30066302128
"257","58978",Octocorales,"7",4064.00000040000,"58978","58979","1",RF N,PUMA.kmz,0.00690717445,0.00000027540,3175.65000000000,-86.95400000000,20.73600000000,life cover,-8.09790807038
"258","58979",Octocorales,"7",288.00000002500,"58979","58980","1",RF N,PUMA.kmz,0.00010959767,0.00000000014,1.62600000000,-86.95400000000,20.73700000000,life cover,-8.47893138084
"408","124047",Macroalgas,"4",512.00000003000,"124047","124048","1",RF N,PUMA.kmz,0.00126986976,0.00000004444,512.40900000000,-86.95400000000,20.73500000000,life cover,-5.91812579894
"409","124048",Macroalgas,"4",3167.99999986000,"124048","124049","1",RF N,PUMA.kmz,0.00525137275,0.00000027495,3170.53400000000,-86.95500000000,20.73500000000,life cover,-5.30000019073
"410","124049",Macroalgas,"4",511.99999999900,"124049","124050","1",RF N,PUMA.kmz,0.00119758315,0.00000004444,512.40800000000,-86.95600000000,20.73600000000,life cover,-5.40000009537
"411","124050",Macroalgas,"4",1711.99999987000,"124050","124051","1",RF N,PUMA.kmz,0.00266791138,0.00000008689,1001.89100000000,-86.95600000000,20.73600000000,life cover,-5.59999990463
"547","125765",Estructura Coralina,"5",352.00000002000,"125765","125766","1",RF N,PUMA.kmz,0.00097161049,0.00000003055,352.28100000000,-86.95500000000,20.73500000000,life cover,-4.90000009537
"548","125766",Estructura Coralina,"5",63.99999996690,"125766","125767","1",RF N,PUMA.kmz,0.00024154806,0.00000000317,36.49800000000,-86.95400000000,20.73600000000,life cover,-8.95006129719
"549","125767",Estructura Coralina,"5",79.99999999530,"125767","125768","1",RF N,PUMA.kmz,0.00037510005,0.00000000694,80.06500000000,-86.95500000000,20.73600000000,life cover,-5.86199955614
"550","125768",Estructura Coralina,"5",95.99999997740,"125768","125769","1",RF N,PUMA.kmz,0.00045194172,0.00000000833,96.07700000000,-86.95400000000,20.73600000000,life cover,-8.53066559902
"551","125769",Estructura Coralina,"5",591.99999986100,"125769","125770","1",RF N,PUMA.kmz,0.00143266324,0.00000005138,592.47400000000,-86.95400000000,20.73600000000,life cover,-6.58865030994
"552","125770",Estructura Coralina,"5",64.00000002240,"125770","125771","1",RF N,PUMA.kmz,0.00029825837,0.00000000555,64.05100000000,-86.95500000000,20.73600000000,life cover,-7.84400189415
"553","125771",Estructura Coralina,"5",112.00000003400,"125771","125772","1",RF N,PUMA.kmz,0.00044738755,0.00000000972,112.08900000000,-86.95600000000,20.73700000000,life cover,-5.35428582148
"554","125772",Estructura Coralina,"5",80.00000005680,"125772","125773","1",RF N,PUMA.kmz,0.00037510004,0.00000000694,80.06400000000,-86.95500000000,20.73700000000,life cover,-6.00000000000
"555","125773",Estructura Coralina,"5",208.00000000500,"125773","125774","1",RF N,PUMA.kmz,0.00083159683,0.00000001805,208.16700000000,-86.95600000000,20.73700000000,life cover,-5.43756198346
"556","125774",Estructura Coralina,"5",1071.99999986000,"125774","125775","1",RF N,PUMA.kmz,0.00245835087,0.00000009304,1072.85700000000,-86.95400000000,20.73700000000,life cover,-6.48167792841
"557","125776",Estructura Coralina,"5",191.99999998100,"125776","125777","1",RF N,PUMA.kmz,0.00067335841,0.00000001666,192.15400000000,-86.95500000000,20.73700000000,life cover,-5.86999972623
"558","125777",Estructura Coralina,"5",223.99999999200,"125777","125778","1",RF N,PUMA.kmz,0.00067336021,0.00000001944,224.18000000000,-86.95500000000,20.73700000000,life cover,-5.88000010297
"743","128362",Tocones y Pedacería de Coral,"6",80.00000000860,"128362","128363","1",RF N,PUMA.kmz,0.00037510005,0.00000000694,80.06500000000,-86.95400000000,20.73600000000,bare substrate,-7.92599794154
"744","128363",Tocones y Pedacería de Coral,"6",63.99999997900,"128363","128364","1",RF N,PUMA.kmz,0.00029825837,0.00000000555,64.05100000000,-86.95600000000,20.73600000000,bare substrate,-5.67200038620
"745","128364",Tocones y Pedacería de Coral,"6",96.00000001610,"128364","128365","1",RF N,PUMA.kmz,0.00052422743,0.00000000833,96.07700000000,-86.95400000000,20.73600000000,bare substrate,-8.40522178097
"746","128365",Tocones y Pedacería de Coral,"6",207.99999998500,"128365","128366","1",RF N,PUMA.kmz,0.00075019919,0.00000001805,208.16600000000,-86.95500000000,20.73700000000,bare substrate,-7.95341858062
"822","128842",Octocorales,"7",432.00000012600,"128842","128843","1",RF N,PUMA.kmz,0.00112074237,0.00000003749,432.34600000000,-86.95500000000,20.73600000000,life cover,-6.97788714077
"823","128843",Octocorales,"7",303.99999996600,"128843","128844","1",RF N,PUMA.kmz,0.00089932748,0.00000002638,304.24400000000,-86.95500000000,20.73600000000,life cover,-8.03122330038
"824","128844",Octocorales,"7",320.00000002700,"128844","128845","1",RF N,PUMA.kmz,0.00126987515,0.00000002777,320.25600000000,-86.95500000000,20.73700000000,life cover,-7.96625084731
"825","128845",Octocorales,"7",320.00000003800,"128845","128846","1",RF N,PUMA.kmz,0.00097617005,0.00000002777,320.25500000000,-86.95400000000,20.73700000000,life cover,-7.89000056933
"934","133616",Estructura Coralina,"5",32.00000001510,"133616","133617","1",RF N,PUMA.kmz,0.00022596906,0.00000000278,32.02600000000,-86.95600000000,20.73500000000,life cover,-5.18000017917
"935","133617",Estructura Coralina,"5",31.99999997900,"133617","133618","1",RF N,PUMA.kmz,0.00022597086,0.00000000278,32.02600000000,-86.95500000000,20.73600000000,life cover,-5.76800001814
"936","133618",Estructura Coralina,"5",31.99999999270,"133618","133619","1",RF N,PUMA.kmz,0.00022597086,0.00000000278,32.02600000000,-86.95600000000,20.73600000000,life cover,-4.88000055620
"937","133619",Estructura Coralina,"5",31.99999996820,"133619","133620","1",RF N,PUMA.kmz,0.00022596996,0.00000000278,32.02500000000,-86.95500000000,20.73600000000,life cover,-5.21999933001
"938","133620",Estructura Coralina,"5",32.00000002930,"133620","133621","1",RF N,PUMA.kmz,0.00022597086,0.00000000278,32.02600000000,-86.95600000000,20.73600000000,life cover,-4.97999931681
"939","133621",Estructura Coralina,"5",47.99999998630,"133621","133622","1",RF N,PUMA.kmz,0.00030281254,0.00000000417,48.03800000000,-86.95500000000,20.73600000000,life cover,-5.98400189932
"940","133622",Estructura Coralina,"5",31.99999998740,"133622","133623","1",RF N,PUMA.kmz,0.00022597086,0.00000000278,32.02600000000,-86.95600000000,20.73700000000,life cover,-4.72799895166
"941","133623",Estructura Coralina,"5",32.00000000630,"133623","133624","1",RF N,PUMA.kmz,0.00022597086,0.00000000278,32.02500000000,-86.95500000000,20.73700000000,life cover,-8.21999947664
"942","133624",Estructura Coralina,"5",32.00000001560,"133624","133625","1",RF N,PUMA.kmz,0.00022597086,0.00000000278,32.02600000000,-86.95500000000,20.73700000000,life cover,-8.27199919080
"943","133625",Estructura Coralina,"5",32.00000000280,"133625","133626","1",RF N,PUMA.kmz,0.00022597086,0.00000000278,32.02600000000,-86.95500000000,20.73700000000,life cover,-7.95999853912
"944","133627",Estructura Coralina,"5",31.99999999670,"133627","133628","1",RF N,PUMA.kmz,0.00022597176,0.00000000278,32.02600000000,-86.95600000000,20.73700000000,life cover,-5.13999996420
"945","133628",Estructura Coralina,"5",31.99999998770,"133628","133629","1",RF N,PUMA.kmz,0.00022596996,0.00000000278,32.02500000000,-86.95500000000,20.73700000000,life cover,-5.52000058756
"946","133629",Estructura Coralina,"5",32.00000001580,"133629","133630","1",RF N,PUMA.kmz,0.00022298106,0.00000000275,31.74900000000,-86.95400000000,20.73700000000,life cover,-8.31173964210
"8","8647",Sedimentos,"1",528.00000001100,"8647","8648","1",RF N,PUMA.kmz,0.00111617921,0.00000004583,528.42100000000,-86.95400000000,20.73300000000,bare substrate,-7.99942865304
"9","8648",Sedimentos,"1",400.00000007900,"8648","8649","1",RF N,PUMA.kmz,0.00116873540,0.00000003236,373.13300000000,-86.95700000000,20.73400000000,bare substrate,-0.91446471657
"10","8649",Sedimentos,"1",464.00000003800,"8649","8650","1",RF N,PUMA.kmz,0.00105300094,0.00000004027,464.37100000000,-86.95400000000,20.73400000000,bare substrate,-7.97275477489
"11","8650",Sedimentos,"1",1055.99999997000,"8650","8651","1",RF N,PUMA.kmz,0.00170814089,0.00000009165,1056.84500000000,-86.95400000000,20.73400000000,bare substrate,-7.92699076112
"21","8752",Sedimentos,"1",5345306.55999999959,"8752","8753","1",RF N,PUMA.kmz,0.09226314902,0.00000597069,68847.06800000000,-86.95400000000,20.73200000000,bare substrate,-10.75415453710
"21","8752",Sedimentos,"1",5345306.55999999959,"8752","8753","1",RF N,PUMA.kmz,0.09226314902,0.00000597069,68847.06800000000,-86.95300000000,20.73300000000,bare substrate,-9.79079791330
"21","8752",Sedimentos,"1",5345306.55999999959,"8752","8753","1",RF N,PUMA.kmz,0.09226314902,0.00000597069,68847.06800000000,-86.95700000000,20.73300000000,bare substrate,-2.13631684385
"21","8752",Sedimentos,"1",5345306.55999999959,"8752","8753","1",RF N,PUMA.kmz,0.09226314902,0.00000597069,68847.06800000000,-86.95300000000,20.73400000000,bare substrate,-10.39999961850
"21","8752",Sedimentos,"1",5345306.55999999959,"8752","8753","1",RF N,PUMA.kmz,0.09226314902,0.00000597069,68847.06800000000,-86.95300000000,20.73300000000,bare substrate,-10.39999961850
"21","8752",Sedimentos,"1",5345306.55999999959,"8752","8753","1",RF N,PUMA.kmz,0.09226314902,0.00000597069,68847.06800000000,-86.95300000000,20.73300000000,bare substrate,-10.57807330680
"21","8752",Sedimentos,"1",5345306.55999999959,"8752","8753","1",RF N,PUMA.kmz,0.09226314902,0.00000597069,68847.06800000000,-86.95300000000,20.73400000000,bare substrate,-10.50000000000
"21","8752",Sedimentos,"1",5345306.55999999959,"8752","8753","1",RF N,PUMA.kmz,0.09226314902,0.00000597069,68847.06800000000,-86.95200000000,20.73500000000,bare substrate,-10.60000038150
"21","8752",Sedimentos,"1",5345306.55999999959,"8752","8753","1",RF N,PUMA.kmz,0.09226314902,0.00000597069,68847.06800000000,-86.95400000000,20.73500000000,bare substrate,-8.80000019073
